Time (ms),Name,Value
"1487543321709","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.357918605429"
"1487543321710","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.357918605429"
"1487543321710","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.33609979583"
"1487543321710","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.33609979583"
"1487543321710","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.36715964912"
"1487543321710","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.36715964912"
"1487543321808","/SmartDashboard/DriveTrain/Left Encoder Raw","-18382.0"
"1487543321809","/SmartDashboard/DriveTrain/Left Encoder Raw","-18382.0"
"1487543321809","/SmartDashboard/DriveTrain/Left Encoder Count","-4595.0"
"1487543321810","/SmartDashboard/DriveTrain/Left Encoder Count","-4595.0"
"1487543321810","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.37223436344"
"1487543321810","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.37223436344"
"1487543321810","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.357856574475"
"1487543321810","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.357856574475"
"1487543321810","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.37236341546"
"1487543321810","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.37236341546"
"1487543321810","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.367316404226"
"1487543321810","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.367316404226"
"1487543321908","/SmartDashboard/DriveTrain/Left Encoder Raw","-18668.0"
"1487543321909","/SmartDashboard/DriveTrain/Left Encoder Raw","-18668.0"
"1487543321909","/SmartDashboard/DriveTrain/Left Encoder Count","-4667.0"
"1487543321909","/SmartDashboard/DriveTrain/Left Encoder Count","-4667.0"
"1487543321910","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.40927229523"
"1487543321910","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.40927229523"
"1487543321910","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.37820214571"
"1487543321910","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.37820214571"
"1487543321910","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.40927229523"
"1487543321910","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.40927229523"
"1487543321910","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.37820214571"
"1487543321910","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.37820214571"
"1487543322009","/SmartDashboard/DriveTrain/Left Encoder Raw","-18951.0"
"1487543322009","/SmartDashboard/DriveTrain/Left Encoder Raw","-18951.0"
"1487543322010","/SmartDashboard/DriveTrain/Left Encoder Count","-4737.0"
"1487543322010","/SmartDashboard/DriveTrain/Left Encoder Count","-4737.0"
"1487543322010","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.4456649669"
"1487543322010","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.4456649669"
"1487543322011","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.372229671675"
"1487543322011","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.372229671675"
"1487543322011","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.4456649669"
"1487543322011","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.4456649669"
"1487543322011","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.372229671675"
"1487543322011","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.372229671675"
"1487543322108","/SmartDashboard/DriveTrain/Left Encoder Raw","-19233.0"
"1487543322108","/SmartDashboard/DriveTrain/Left Encoder Raw","-19233.0"
"1487543322108","/SmartDashboard/DriveTrain/Left Encoder Count","-4808.0"
"1487543322108","/SmartDashboard/DriveTrain/Left Encoder Count","-4808.0"
"1487543322108","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.48205763856"
"1487543322109","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.48205763856"
"1487543322109","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.36281143427"
"1487543322109","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.36281143427"
"1487543322109","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.48218669059"
"1487543322109","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.48218669059"
"1487543322109","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.375014971798"
"1487543322109","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.375014971798"
"1487543322209","/SmartDashboard/DriveTrain/Left Encoder Raw","-19514.0"
"1487543322210","/SmartDashboard/DriveTrain/Left Encoder Raw","-19514.0"
"1487543322210","/SmartDashboard/DriveTrain/Left Encoder Count","-4878.0"
"1487543322210","/SmartDashboard/DriveTrain/Left Encoder Count","-4878.0"
"1487543322211","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.51845031022"
"1487543322211","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.51845031022"
"1487543322211","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.51845031022"
"1487543322211","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.51845031022"
"1487543322211","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.367591047981"
"1487543322211","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.367591047981"
"1487543322211","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.367591047981"
"1487543322211","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.367591047981"
"1487543322309","/SmartDashboard/DriveTrain/Left Encoder Raw","-19797.0"
"1487543322310","/SmartDashboard/DriveTrain/Left Encoder Raw","-19797.0"
"1487543322310","/SmartDashboard/DriveTrain/Left Encoder Count","-4949.0"
"1487543322310","/SmartDashboard/DriveTrain/Left Encoder Count","-4949.0"
"1487543322311","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.55484298188"
"1487543322311","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.55484298188"
"1487543322311","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.361528247841"
"1487543322311","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.361528247841"
"1487543322311","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.55484298188"
"1487543322311","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.55484298188"
"1487543322311","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.371039071827"
"1487543322311","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.371039071827"
"1487543322409","/SmartDashboard/DriveTrain/Left Encoder Raw","-20080.0"
"1487543322409","/SmartDashboard/DriveTrain/Left Encoder Raw","-20080.0"
"1487543322410","/SmartDashboard/DriveTrain/Left Encoder Count","-5020.0"
"1487543322410","/SmartDashboard/DriveTrain/Left Encoder Count","-5020.0"
"1487543322410","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.59136470557"
"1487543322410","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.59136470557"
"1487543322410","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.363232669795"
"1487543322410","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.363232669795"
"1487543322410","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.5914937576"
"1487543322411","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.5914937576"
"1487543322411","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.363079380116"
"1487543322411","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.363079380116"
"1487543322509","/SmartDashboard/DriveTrain/Left Encoder Raw","-20363.0"
"1487543322510","/SmartDashboard/DriveTrain/Left Encoder Raw","-20363.0"
"1487543322510","/SmartDashboard/DriveTrain/Left Encoder Count","-5090.0"
"1487543322510","/SmartDashboard/DriveTrain/Left Encoder Count","-5090.0"
"1487543322511","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.62788642926"
"1487543322511","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.62788642926"
"1487543322511","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.357323994517"
"1487543322511","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.357323994517"
"1487543322511","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.62788642926"
"1487543322511","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.62788642926"
"1487543322511","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.357323994517"
"1487543322511","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.357323994517"
"1487543322609","/SmartDashboard/DriveTrain/Left Encoder Raw","-20649.0"
"1487543322609","/SmartDashboard/DriveTrain/Left Encoder Raw","-20649.0"
"1487543322610","/SmartDashboard/DriveTrain/Left Encoder Count","-5162.0"
"1487543322610","/SmartDashboard/DriveTrain/Left Encoder Count","-5162.0"
"1487543322611","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.66479530903"
"1487543322611","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.66479530903"
"1487543322611","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.365133940711"
"1487543322611","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.365133940711"
"1487543322611","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.66479530903"
"1487543322611","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.66479530903"
"1487543322611","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.365133940711"
"1487543322611","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.365133940711"
"1487543322709","/SmartDashboard/DriveTrain/Left Encoder Raw","-20928.0"
"1487543322709","/SmartDashboard/DriveTrain/Left Encoder Raw","-20928.0"
"1487543322710","/SmartDashboard/DriveTrain/Left Encoder Count","-5232.0"
"1487543322710","/SmartDashboard/DriveTrain/Left Encoder Count","-5232.0"
"1487543322710","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.70080082461"
"1487543322710","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.70080082461"
"1487543322711","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.354952973031"
"1487543322711","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.354952973031"
"1487543322711","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.70092987664"
"1487543322711","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.70092987664"
"1487543322711","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.35695336492"
"1487543322711","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.35695336492"
"1487543322711","/SmartDashboard/BallHandling/Elevator Rate","1.0"
"1487543322711","/SmartDashboard/BallHandling/Elevator Rate","1.0"
"1487543322810","/SmartDashboard/DriveTrain/Left Encoder Raw","-21209.0"
"1487543322810","/SmartDashboard/DriveTrain/Left Encoder Raw","-21209.0"
"1487543322811","/SmartDashboard/DriveTrain/Left Encoder Count","-5302.0"
"1487543322811","/SmartDashboard/DriveTrain/Left Encoder Count","-5302.0"
"1487543322811","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.73706444425"
"1487543322812","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.73706444425"
"1487543322812","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.357460084952"
"1487543322812","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.357460084952"
"1487543322812","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.73719349627"
"1487543322812","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.73719349627"
"1487543322812","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.357460084952"
"1487543322812","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.357460084952"
"1487543322910","/SmartDashboard/DriveTrain/Left Encoder Raw","-21493.0"
"1487543322910","/SmartDashboard/DriveTrain/Left Encoder Raw","-21493.0"
"1487543322911","/SmartDashboard/DriveTrain/Left Encoder Count","-5373.0"
"1487543322911","/SmartDashboard/DriveTrain/Left Encoder Count","-5373.0"
"1487543322911","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.77371521996"
"1487543322911","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.77371521996"
"1487543322911","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.363885597547"
"1487543322911","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.363885597547"
"1487543322912","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.77371521996"
"1487543322912","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.77371521996"
"1487543322912","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.363885597547"
"1487543322912","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.363885597547"
"1487543323010","/SmartDashboard/DriveTrain/Left Encoder Raw","-21775.0"
"1487543323010","/SmartDashboard/DriveTrain/Left Encoder Raw","-21775.0"
"1487543323011","/SmartDashboard/DriveTrain/Left Encoder Count","-5443.0"
"1487543323011","/SmartDashboard/DriveTrain/Left Encoder Count","-5443.0"
"1487543323011","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.81010789162"
"1487543323011","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.81010789162"
"1487543323011","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.374960491523"
"1487543323012","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.374960491523"
"1487543323012","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.81010789162"
"1487543323012","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.81010789162"
"1487543323012","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.374960491523"
"1487543323012","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.374960491523"
"1487543323110","/SmartDashboard/DriveTrain/Left Encoder Raw","-22058.0"
"1487543323110","/SmartDashboard/DriveTrain/Left Encoder Raw","-22058.0"
"1487543323111","/SmartDashboard/DriveTrain/Left Encoder Count","-5514.0"
"1487543323111","/SmartDashboard/DriveTrain/Left Encoder Count","-5514.0"
"1487543323111","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.84675866734"
"1487543323112","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.84675866734"
"1487543323112","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.372511714725"
"1487543323112","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.372511714725"
"1487543323112","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.84675866734"
"1487543323112","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.84675866734"
"1487543323112","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.372511714725"
"1487543323112","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.372511714725"
"1487543323210","/SmartDashboard/DriveTrain/Left Encoder Raw","-22345.0"
"1487543323211","/SmartDashboard/DriveTrain/Left Encoder Raw","-22345.0"
"1487543323211","/SmartDashboard/DriveTrain/Left Encoder Count","-5586.0"
"1487543323211","/SmartDashboard/DriveTrain/Left Encoder Count","-5586.0"
"1487543323212","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.88366754711"
"1487543323212","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.88366754711"
"1487543323212","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.362086142237"
"1487543323212","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.362086142237"
"1487543323212","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.88366754711"
"1487543323212","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.88366754711"
"1487543323212","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.371159123296"
"1487543323212","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.371159123296"
"1487543323310","/SmartDashboard/DriveTrain/Left Encoder Raw","-22625.0"
"1487543323310","/SmartDashboard/DriveTrain/Left Encoder Raw","-22625.0"
"1487543323310","/SmartDashboard/DriveTrain/Left Encoder Count","-5656.0"
"1487543323310","/SmartDashboard/DriveTrain/Left Encoder Count","-5656.0"
"1487543323311","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.91980211472"
"1487543323311","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.91980211472"
"1487543323311","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.362251304337"
"1487543323311","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.362251304337"
"1487543323311","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.91993116675"
"1487543323311","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.91993116675"
"1487543323311","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.371479640673"
"1487543323311","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.371479640673"
"1487543323410","/SmartDashboard/DriveTrain/Left Encoder Raw","-22909.0"
"1487543323411","/SmartDashboard/DriveTrain/Left Encoder Raw","-22909.0"
"1487543323411","/SmartDashboard/DriveTrain/Left Encoder Count","-5727.0"
"1487543323412","/SmartDashboard/DriveTrain/Left Encoder Count","-5727.0"
"1487543323412","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.95645289044"
"1487543323412","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.95645289044"
"1487543323412","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.363872772481"
"1487543323412","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.363872772481"
"1487543323412","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.95645289044"
"1487543323412","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.95645289044"
"1487543323412","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.363872772481"
"1487543323412","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.363872772481"
"1487543323510","/SmartDashboard/DriveTrain/Left Encoder Raw","-23194.0"
"1487543323511","/SmartDashboard/DriveTrain/Left Encoder Raw","-23194.0"
"1487543323511","/SmartDashboard/DriveTrain/Left Encoder Count","-5798.0"
"1487543323512","/SmartDashboard/DriveTrain/Left Encoder Count","-5798.0"
"1487543323512","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.99323271818"
"1487543323512","/SmartDashboard/DriveTrain/Left Encoder Distance","-2.99323271818"
"1487543323512","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.356226698419"
"1487543323512","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.356226698419"
"1487543323512","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.99336177021"
"1487543323512","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","2.99336177021"
"1487543323512","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.364309332496"
"1487543323512","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.364309332496"
"1487543323611","/SmartDashboard/DriveTrain/Left Encoder Raw","-23476.0"
"1487543323611","/SmartDashboard/DriveTrain/Left Encoder Raw","-23476.0"
"1487543323612","/SmartDashboard/DriveTrain/Left Encoder Count","-5869.0"
"1487543323612","/SmartDashboard/DriveTrain/Left Encoder Count","-5869.0"
"1487543323612","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.02962538984"
"1487543323612","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.02962538984"
"1487543323612","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.363475643346"
"1487543323612","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.363475643346"
"1487543323612","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.02975444187"
"1487543323612","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.02975444187"
"1487543323612","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.365495881814"
"1487543323612","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.365495881814"
"1487543323711","/SmartDashboard/DriveTrain/Left Encoder Raw","-23759.0"
"1487543323711","/SmartDashboard/DriveTrain/Left Encoder Raw","-23759.0"
"1487543323712","/SmartDashboard/DriveTrain/Left Encoder Count","-5939.0"
"1487543323712","/SmartDashboard/DriveTrain/Left Encoder Count","-5939.0"
"1487543323712","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.06614711353"
"1487543323712","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.06614711353"
"1487543323712","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.367892319908"
"1487543323713","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.367892319908"
"1487543323713","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.06614711353"
"1487543323713","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.06614711353"
"1487543323713","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.367892319908"
"1487543323713","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.367892319908"
"1487543323811","/SmartDashboard/DriveTrain/Left Encoder Raw","-24041.0"
"1487543323811","/SmartDashboard/DriveTrain/Left Encoder Raw","-24041.0"
"1487543323812","/SmartDashboard/DriveTrain/Left Encoder Count","-6010.0"
"1487543323812","/SmartDashboard/DriveTrain/Left Encoder Count","-6010.0"
"1487543323813","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.10253978519"
"1487543323813","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.10253978519"
"1487543323813","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.364013897948"
"1487543323813","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.364013897948"
"1487543323813","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.10266883722"
"1487543323813","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.10266883722"
"1487543323813","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.375192142079"
"1487543323813","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.375192142079"
"1487543323910","/SmartDashboard/DriveTrain/Left Encoder Raw","-24324.0"
"1487543323911","/SmartDashboard/DriveTrain/Left Encoder Raw","-24324.0"
"1487543323912","/SmartDashboard/DriveTrain/Left Encoder Count","-6081.0"
"1487543323912","/SmartDashboard/DriveTrain/Left Encoder Count","-6081.0"
"1487543323912","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.13906150888"
"1487543323912","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.13906150888"
"1487543323912","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.364901642583"
"1487543323912","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.364901642583"
"1487543323912","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.13919056091"
"1487543323912","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.13919056091"
"1487543323912","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.378507192169"
"1487543323913","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.378507192169"
"1487543324011","/SmartDashboard/DriveTrain/Left Encoder Raw","-24608.0"
"1487543324012","/SmartDashboard/DriveTrain/Left Encoder Raw","-24608.0"
"1487543324012","/SmartDashboard/DriveTrain/Left Encoder Count","-6152.0"
"1487543324012","/SmartDashboard/DriveTrain/Left Encoder Count","-6152.0"
"1487543324013","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.17584133662"
"1487543324013","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.17584133662"
"1487543324013","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.362926219763"
"1487543324013","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.362926219763"
"1487543324013","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.17584133662"
"1487543324013","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.17584133662"
"1487543324013","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.362926219763"
"1487543324013","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.362926219763"
"1487543324111","/SmartDashboard/DriveTrain/Left Encoder Raw","-24892.0"
"1487543324112","/SmartDashboard/DriveTrain/Left Encoder Raw","-24892.0"
"1487543324112","/SmartDashboard/DriveTrain/Left Encoder Count","-6223.0"
"1487543324112","/SmartDashboard/DriveTrain/Left Encoder Count","-6223.0"
"1487543324112","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.21236306031"
"1487543324112","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.21236306031"
"1487543324113","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.377000627117"
"1487543324113","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.377000627117"
"1487543324113","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.21249211234"
"1487543324113","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.21249211234"
"1487543324113","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.361908443706"
"1487543324113","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.361908443706"
"1487543324211","/SmartDashboard/DriveTrain/Left Encoder Raw","-25175.0"
"1487543324212","/SmartDashboard/DriveTrain/Left Encoder Raw","-25175.0"
"1487543324212","/SmartDashboard/DriveTrain/Left Encoder Count","-6293.0"
"1487543324213","/SmartDashboard/DriveTrain/Left Encoder Count","-6293.0"
"1487543324213","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.248884784"
"1487543324213","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.248884784"
"1487543324213","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.354404660794"
"1487543324213","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.354404660794"
"1487543324213","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.24901383603"
"1487543324213","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.24901383603"
"1487543324213","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.36299002087"
"1487543324213","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.36299002087"
"1487543324311","/SmartDashboard/DriveTrain/Left Encoder Raw","-25458.0"
"1487543324312","/SmartDashboard/DriveTrain/Left Encoder Raw","-25458.0"
"1487543324312","/SmartDashboard/DriveTrain/Left Encoder Count","-6364.0"
"1487543324313","/SmartDashboard/DriveTrain/Left Encoder Count","-6364.0"
"1487543324313","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.28540650769"
"1487543324313","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.28540650769"
"1487543324313","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.366612058293"
"1487543324313","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.366612058293"
"1487543324313","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.28540650769"
"1487543324313","/SmartDashboard/DriveTrain/DifferenceOfEncodersDistance:","3.28540650769"
"1487543324313","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.366612058293"
"1487543324313","/SmartDashboard/DriveTrain/DifferenceOfEncodersRate:","0.366612058293"
"1487543324412","/SmartDashboard/DriveTrain/Left Encoder Raw","-25741.0"
"1487543324412","/SmartDashboard/DriveTrain/Left Encoder Raw","-25741.0"
"1487543324413","/SmartDashboard/DriveTrain/Left Encoder Count","-6435.0"
"1487543324413","/SmartDashboard/DriveTrain/Left Encoder Count","-6435.0"
"1487543324413","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.32192823138"
"1487543324413","/SmartDashboard/DriveTrain/Left Encoder Distance","-3.32192823138"
"1487543324413","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.361578894463"
"1487543324413","/SmartDashboard/DriveTrain/Left Encoder Rate","-0.361578894463"
